AÑO,DEPARTAMENTO,FECHA_ACC,DIA_SEMANA_ACC,CONDIC_METEOR,ESTADO_SUPER,TERRENO,GEOMETRIA_ACC,N_HERIDOS,N_MUERTOS,N_VICTIMAS,CLASE_ACCIDENTE,CAUSA_POSIBLE
2023,Cundinamarca,2023-08-28,Viernes,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Volcamiento,Exceso de velocidad
2023,Boyacá,2023-10-27,Jueves,Lluvia,Húmeda,Montañoso,Curva,2,0,2,Atropello,Exceso de velocidad
2023,Antioquia,2023-02-12,Sábado,Lluvia,Húmeda,Plano,Recta,1,0,1,Atropello,No mantener distancia
2023,Boyacá,2023-03-07,Martes,Soleado,Seca,Plano,Curva,0,0,0,Atropello,Exceso de velocidad
2023,Antioquia,2023-01-28,Lunes,Lluvia,Seca,Plano,Recta,1,1,2,Colisión,No mantener distancia
2023,Santander,2023-04-11,Viernes,Soleado,Seca,Montañoso,Recta,0,0,0,Atropello,Inexperiencia
2023,Antioquia,2023-08-16,Miércoles,Lluvia,Seca,Plano,Recta,0,0,0,Volcamiento,Inexperiencia
2023,Córdoba,2023-04-18,Miércoles,Lluvia,Húmeda,Plano,Curva,1,0,1,Colisión,Exceso de velocidad
2023,Santander,2023-09-24,Lunes,Soleado,Húmeda,Montañoso,Recta,2,1,3,Atropello,Inexperiencia
2023,Boyacá,2023-11-02,Domingo,Soleado,Seca,Montañoso,Curva,1,0,1,Colisión,Inexperiencia
2023,Boyacá,2023-02-16,Martes,Nublado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2023,Córdoba,2023-10-07,Domingo,Soleado,Seca,Montañoso,Curva,0,1,1,Volcamiento,Exceso de velocidad
2023,Santander,2023-08-08,Sábado,Soleado,Húmeda,Montañoso,Curva,1,0,1,Colisión,Inexperiencia
2023,Córdoba,2023-02-13,Lunes,Nublado,Seca,Plano,Curva,1,0,1,Volcamiento,Exceso de velocidad
2023,Antioquia,2023-01-23,Lunes,Soleado,Seca,Montañoso,Curva,1,0,1,Colisión,Exceso de velocidad
2023,Cundinamarca,2023-02-28,Jueves,Lluvia,Húmeda,Plano,Recta,1,0,1,Atropello,Inexperiencia
2023,Cundinamarca,2023-09-26,Domingo,Lluvia,Seca,Montañoso,Recta,0,0,0,Atropello,Exceso de velocidad
2023,Córdoba,2023-09-16,Domingo,Lluvia,Húmeda,Plano,Recta,0,0,0,Atropello,Exceso de velocidad
2023,Cundinamarca,2023-09-04,Viernes,Soleado,Húmeda,Montañoso,Recta,0,0,0,Atropello,Exceso de velocidad
2023,Cundinamarca,2023-07-04,Sábado,Nublado,Seca,Montañoso,Recta,1,0,1,Atropello,Inexperiencia
2023,Antioquia,2023-03-24,Lunes,Nublado,Húmeda,Plano,Curva,1,0,1,Atropello,No mantener distancia
2023,Boyacá,2023-08-21,Miércoles,Soleado,Seca,Montañoso,Curva,2,0,2,Colisión,No mantener distancia
2023,Córdoba,2023-02-04,Miércoles,Nublado,Seca,Montañoso,Curva,2,0,2,Colisión,No mantener distancia
2023,Boyacá,2023-10-27,Jueves,Nublado,Seca,Plano,Recta,0,0,0,Volcamiento,Inexperiencia
2023,Córdoba,2023-05-20,Lunes,Nublado,Húmeda,Montañoso,Recta,0,0,0,Atropello,Exceso de velocidad
2023,Cundinamarca,2023-07-08,Viernes,Lluvia,Húmeda,Plano,Recta,0,0,0,Volcamiento,Exceso de velocidad
2023,Boyacá,2023-01-27,Lunes,Lluvia,Húmeda,Montañoso,Curva,1,1,2,Atropello,No mantener distancia
2023,Cundinamarca,2023-11-18,Viernes,Soleado,Seca,Plano,Recta,0,1,1,Atropello,Exceso de velocidad
2023,Córdoba,2023-01-27,Sábado,Soleado,Seca,Plano,Recta,0,0,0,Volcamiento,No mantener distancia
2023,Santander,2023-05-21,Domingo,Lluvia,Seca,Plano,Curva,1,0,1,Colisión,Inexperiencia
2023,Santander,2023-12-28,Domingo,Lluvia,Húmeda,Plano,Curva,1,1,2,Atropello,Exceso de velocidad
2023,Córdoba,2023-08-11,Lunes,Soleado,Húmeda,Montañoso,Curva,0,1,1,Colisión,No mantener distancia
2023,Santander,2023-02-14,Viernes,Nublado,Húmeda,Plano,Curva,0,0,0,Atropello,Inexperiencia
2023,Córdoba,2023-12-01,Viernes,Nublado,Seca,Plano,Curva,2,0,2,Atropello,Inexperiencia
2023,Antioquia,2023-04-25,Martes,Soleado,Húmeda,Plano,Curva,2,0,2,Atropello,Exceso de velocidad
2023,Boyacá,2023-04-18,Lunes,Nublado,Húmeda,Plano,Recta,1,0,1,Atropello,Exceso de velocidad
2023,Córdoba,2023-08-21,Domingo,Lluvia,Seca,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2023,Santander,2023-03-21,Jueves,Lluvia,Seca,Montañoso,Recta,0,0,0,Colisión,Exceso de velocidad
2023,Boyacá,2023-09-10,Jueves,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Volcamiento,Inexperiencia
2023,Santander,2023-09-12,Miércoles,Lluvia,Seca,Montañoso,Curva,1,0,1,Atropello,No mantener distancia
2023,Córdoba,2023-07-24,Martes,Lluvia,Húmeda,Plano,Recta,0,0,0,Atropello,Exceso de velocidad
2023,Cundinamarca,2023-10-10,Domingo,Lluvia,Seca,Plano,Curva,1,0,1,Atropello,Exceso de velocidad
2023,Boyacá,2023-09-16,Lunes,Lluvia,Seca,Plano,Curva,0,0,0,Colisión,No mantener distancia
2023,Antioquia,2023-10-26,Lunes,Lluvia,Seca,Montañoso,Recta,0,1,1,Volcamiento,No mantener distancia
2023,Santander,2023-08-25,Viernes,Soleado,Seca,Montañoso,Curva,0,0,0,Atropello,No mantener distancia
2023,Antioquia,2023-01-24,Martes,Nublado,Húmeda,Plano,Recta,1,0,1,Colisión,Inexperiencia
2023,Boyacá,2023-08-11,Lunes,Nublado,Húmeda,Montañoso,Recta,0,0,0,Atropello,Exceso de velocidad
2023,Santander,2023-08-18,Lunes,Nublado,Húmeda,Plano,Curva,0,0,0,Volcamiento,No mantener distancia
2023,Córdoba,2023-10-10,Jueves,Lluvia,Seca,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2023,Boyacá,2023-07-16,Jueves,Lluvia,Seca,Montañoso,Recta,2,0,2,Colisión,Exceso de velocidad
2023,Cundinamarca,2023-12-16,Martes,Nublado,Húmeda,Plano,Curva,1,0,1,Volcamiento,No mantener distancia
2023,Cundinamarca,2023-11-28,Viernes,Lluvia,Húmeda,Montañoso,Recta,0,0,0,Colisión,Inexperiencia
2023,Santander,2023-06-02,Lunes,Nublado,Seca,Plano,Curva,1,0,1,Atropello,Exceso de velocidad
2023,Antioquia,2023-01-15,Viernes,Soleado,Húmeda,Plano,Curva,0,0,0,Colisión,Exceso de velocidad
2023,Boyacá,2023-06-16,Sábado,Lluvia,Húmeda,Plano,Recta,2,0,2,Colisión,Inexperiencia
2023,Córdoba,2023-11-21,Domingo,Lluvia,Húmeda,Montañoso,Recta,2,0,2,Volcamiento,Inexperiencia
2023,Antioquia,2023-03-15,Miércoles,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Atropello,No mantener distancia
2023,Boyacá,2023-01-02,Miércoles,Soleado,Seca,Montañoso,Recta,0,0,0,Atropello,Inexperiencia
2023,Córdoba,2023-09-12,Martes,Nublado,Húmeda,Montañoso,Curva,1,0,1,Atropello,Exceso de velocidad
2023,Antioquia,2023-10-07,Domingo,Nublado,Húmeda,Montañoso,Recta,0,0,0,Atropello,Inexperiencia
2023,Antioquia,2023-10-26,Jueves,Nublado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2023,Santander,2023-08-15,Domingo,Soleado,Húmeda,Plano,Recta,2,0,2,Volcamiento,Inexperiencia
2023,Santander,2023-09-23,Martes,Nublado,Húmeda,Plano,Curva,1,0,1,Volcamiento,Inexperiencia
2023,Córdoba,2023-04-25,Miércoles,Soleado,Húmeda,Montañoso,Curva,1,0,1,Atropello,Inexperiencia
2023,Antioquia,2023-03-03,Martes,Lluvia,Seca,Montañoso,Recta,0,0,0,Colisión,Inexperiencia
2023,Córdoba,2023-05-02,Sábado,Nublado,Seca,Montañoso,Recta,1,0,1,Colisión,Inexperiencia
2023,Cundinamarca,2023-12-16,Sábado,Soleado,Seca,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2023,Boyacá,2023-09-12,Martes,Nublado,Seca,Plano,Curva,0,1,1,Atropello,Exceso de velocidad
2023,Cundinamarca,2023-10-02,Viernes,Soleado,Seca,Plano,Curva,1,0,1,Atropello,Inexperiencia
2023,Córdoba,2023-11-07,Miércoles,Soleado,Seca,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2023,Cundinamarca,2023-07-01,Lunes,Nublado,Húmeda,Montañoso,Curva,0,0,0,Colisión,No mantener distancia
2023,Cundinamarca,2023-04-19,Domingo,Soleado,Seca,Montañoso,Recta,0,0,0,Volcamiento,Inexperiencia
2023,Antioquia,2023-07-09,Jueves,Nublado,Seca,Montañoso,Recta,0,0,0,Colisión,Exceso de velocidad
2023,Córdoba,2023-10-01,Viernes,Nublado,Seca,Plano,Recta,0,0,0,Colisión,Exceso de velocidad
2023,Boyacá,2023-02-15,Viernes,Soleado,Húmeda,Plano,Curva,0,0,0,Colisión,Inexperiencia
2023,Cundinamarca,2023-09-05,Lunes,Lluvia,Húmeda,Plano,Recta,0,0,0,Atropello,Exceso de velocidad
2023,Boyacá,2023-08-13,Viernes,Lluvia,Seca,Plano,Curva,2,0,2,Volcamiento,Inexperiencia
2023,Boyacá,2023-11-18,Viernes,Nublado,Seca,Montañoso,Curva,0,1,1,Atropello,Exceso de velocidad
2023,Antioquia,2023-04-06,Martes,Nublado,Húmeda,Plano,Recta,3,0,3,Volcamiento,Exceso de velocidad
2023,Cundinamarca,2023-04-16,Domingo,Lluvia,Seca,Montañoso,Recta,0,0,0,Colisión,Inexperiencia
2023,Santander,2023-02-12,Jueves,Soleado,Seca,Plano,Curva,2,0,2,Volcamiento,Inexperiencia
2023,Antioquia,2023-03-03,Domingo,Soleado,Seca,Plano,Recta,1,0,1,Volcamiento,Exceso de velocidad
2023,Boyacá,2023-02-19,Miércoles,Nublado,Húmeda,Montañoso,Curva,0,0,0,Atropello,No mantener distancia
2023,Boyacá,2023-08-16,Lunes,Nublado,Seca,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2023,Cundinamarca,2023-07-20,Lunes,Soleado,Seca,Plano,Recta,2,0,2,Colisión,No mantener distancia
2023,Antioquia,2023-02-06,Jueves,Lluvia,Seca,Montañoso,Curva,0,0,0,Volcamiento,Inexperiencia
2023,Cundinamarca,2023-09-20,Viernes,Nublado,Seca,Plano,Curva,1,0,1,Volcamiento,Inexperiencia
2023,Boyacá,2023-07-09,Lunes,Lluvia,Seca,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2023,Córdoba,2023-06-12,Viernes,Lluvia,Húmeda,Montañoso,Recta,0,0,0,Colisión,Exceso de velocidad
2023,Córdoba,2023-03-11,Martes,Nublado,Seca,Plano,Recta,1,0,1,Volcamiento,No mantener distancia
2023,Santander,2023-03-16,Martes,Nublado,Seca,Plano,Curva,1,0,1,Atropello,Inexperiencia
2023,Cundinamarca,2023-05-20,Martes,Soleado,Seca,Plano,Recta,0,1,1,Volcamiento,No mantener distancia
2023,Santander,2023-02-27,Viernes,Soleado,Seca,Montañoso,Curva,1,0,1,Atropello,Inexperiencia
2023,Boyacá,2023-12-06,Jueves,Lluvia,Seca,Plano,Curva,2,0,2,Colisión,Exceso de velocidad
2023,Boyacá,2023-04-23,Miércoles,Soleado,Seca,Montañoso,Curva,1,0,1,Colisión,Exceso de velocidad
2023,Cundinamarca,2023-06-08,Martes,Nublado,Seca,Montañoso,Curva,0,0,0,Volcamiento,Inexperiencia
2023,Boyacá,2023-08-21,Domingo,Soleado,Seca,Montañoso,Curva,3,1,4,Atropello,No mantener distancia
2023,Antioquia,2023-11-06,Lunes,Lluvia,Húmeda,Plano,Recta,1,0,1,Colisión,No mantener distancia
2023,Santander,2023-12-11,Jueves,Lluvia,Seca,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2023,Córdoba,2023-11-21,Jueves,Soleado,Seca,Montañoso,Recta,1,0,1,Colisión,Exceso de velocidad
2023,Antioquia,2023-05-09,Viernes,Soleado,Seca,Plano,Curva,0,0,0,Volcamiento,Exceso de velocidad
2023,Córdoba,2023-05-04,Sábado,Nublado,Húmeda,Plano,Recta,1,1,2,Colisión,Inexperiencia
2023,Cundinamarca,2023-10-10,Martes,Lluvia,Húmeda,Plano,Curva,1,0,1,Volcamiento,Inexperiencia
2023,Boyacá,2023-09-24,Martes,Lluvia,Húmeda,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2023,Cundinamarca,2023-04-06,Domingo,Lluvia,Seca,Plano,Curva,0,0,0,Volcamiento,Exceso de velocidad
2023,Santander,2023-06-14,Miércoles,Nublado,Húmeda,Montañoso,Recta,1,0,1,Colisión,No mantener distancia
2023,Boyacá,2023-09-04,Miércoles,Soleado,Húmeda,Plano,Curva,1,0,1,Volcamiento,Inexperiencia
2023,Santander,2023-01-24,Sábado,Nublado,Seca,Plano,Curva,0,0,0,Atropello,Inexperiencia
2023,Boyacá,2023-11-02,Jueves,Soleado,Seca,Montañoso,Recta,0,0,0,Volcamiento,No mantener distancia
2023,Santander,2023-03-28,Viernes,Nublado,Seca,Plano,Curva,0,0,0,Volcamiento,No mantener distancia
2023,Antioquia,2023-11-08,Viernes,Soleado,Seca,Plano,Recta,1,0,1,Volcamiento,No mantener distancia
2023,Boyacá,2023-11-28,Sábado,Soleado,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,Exceso de velocidad
2023,Santander,2023-05-07,Martes,Soleado,Húmeda,Plano,Curva,0,1,1,Colisión,Exceso de velocidad
2023,Cundinamarca,2023-08-13,Viernes,Lluvia,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,No mantener distancia
2023,Antioquia,2023-03-12,Jueves,Soleado,Seca,Plano,Recta,0,0,0,Volcamiento,Inexperiencia
2023,Boyacá,2023-02-10,Jueves,Soleado,Seca,Montañoso,Recta,1,0,1,Colisión,Inexperiencia
2023,Boyacá,2023-11-26,Martes,Soleado,Seca,Plano,Recta,1,0,1,Atropello,Exceso de velocidad
2023,Córdoba,2023-03-07,Jueves,Nublado,Seca,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2023,Boyacá,2023-08-26,Jueves,Lluvia,Seca,Plano,Curva,1,0,1,Volcamiento,No mantener distancia
2023,Córdoba,2023-10-12,Miércoles,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Volcamiento,No mantener distancia
2023,Antioquia,2023-11-02,Domingo,Soleado,Seca,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2023,Santander,2023-04-14,Lunes,Lluvia,Seca,Plano,Curva,2,0,2,Volcamiento,No mantener distancia
2023,Santander,2023-08-23,Sábado,Lluvia,Húmeda,Plano,Recta,1,0,1,Volcamiento,Inexperiencia
2023,Santander,2023-07-19,Domingo,Nublado,Seca,Plano,Recta,0,0,0,Atropello,Exceso de velocidad
2023,Santander,2023-10-25,Viernes,Nublado,Seca,Montañoso,Curva,1,0,1,Colisión,Inexperiencia
2023,Córdoba,2023-02-14,Jueves,Nublado,Seca,Plano,Curva,0,0,0,Volcamiento,No mantener distancia
2023,Antioquia,2023-12-02,Domingo,Soleado,Seca,Plano,Recta,3,0,3,Volcamiento,No mantener distancia
2023,Cundinamarca,2023-06-13,Martes,Soleado,Húmeda,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2023,Córdoba,2023-07-04,Viernes,Nublado,Seca,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2023,Córdoba,2023-01-27,Jueves,Lluvia,Húmeda,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2023,Cundinamarca,2023-06-14,Miércoles,Nublado,Seca,Plano,Recta,1,0,1,Volcamiento,Inexperiencia
2023,Cundinamarca,2023-04-28,Lunes,Soleado,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,Exceso de velocidad
2023,Antioquia,2023-05-17,Lunes,Lluvia,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,Exceso de velocidad
2023,Córdoba,2023-10-03,Miércoles,Lluvia,Húmeda,Montañoso,Recta,1,0,1,Colisión,Exceso de velocidad
2023,Antioquia,2023-06-13,Viernes,Nublado,Seca,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2023,Antioquia,2023-08-22,Miércoles,Lluvia,Seca,Montañoso,Curva,1,0,1,Atropello,Exceso de velocidad
2023,Santander,2023-05-10,Martes,Nublado,Húmeda,Plano,Recta,1,0,1,Atropello,No mantener distancia
2023,Santander,2023-10-25,Jueves,Nublado,Seca,Montañoso,Recta,1,1,2,Volcamiento,No mantener distancia
2023,Antioquia,2023-09-21,Jueves,Soleado,Seca,Plano,Recta,1,0,1,Atropello,Inexperiencia
2023,Antioquia,2023-08-28,Jueves,Soleado,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,No mantener distancia
2023,Santander,2023-08-06,Jueves,Soleado,Húmeda,Plano,Curva,0,0,0,Volcamiento,Exceso de velocidad
2023,Antioquia,2023-04-06,Sábado,Soleado,Húmeda,Plano,Recta,1,1,2,Atropello,Exceso de velocidad
2023,Cundinamarca,2023-01-21,Lunes,Soleado,Seca,Montañoso,Recta,3,0,3,Colisión,No mantener distancia
2023,Boyacá,2023-06-28,Miércoles,Lluvia,Seca,Montañoso,Recta,1,0,1,Volcamiento,Exceso de velocidad
2023,Cundinamarca,2023-05-21,Miércoles,Nublado,Seca,Montañoso,Recta,0,0,0,Volcamiento,No mantener distancia
2023,Antioquia,2023-05-05,Martes,Nublado,Seca,Plano,Recta,0,0,0,Colisión,Inexperiencia
2023,Santander,2023-06-24,Domingo,Soleado,Seca,Montañoso,Recta,1,0,1,Atropello,Inexperiencia
2023,Cundinamarca,2023-08-09,Viernes,Soleado,Húmeda,Montañoso,Curva,0,0,0,Colisión,No mantener distancia
2023,Antioquia,2023-08-26,Jueves,Lluvia,Húmeda,Montañoso,Recta,0,0,0,Atropello,Exceso de velocidad
2023,Santander,2023-06-11,Jueves,Soleado,Seca,Plano,Curva,2,0,2,Colisión,Inexperiencia
2023,Cundinamarca,2023-11-01,Sábado,Soleado,Húmeda,Montañoso,Curva,1,0,1,Volcamiento,Inexperiencia
2023,Cundinamarca,2023-06-13,Viernes,Lluvia,Seca,Montañoso,Recta,0,0,0,Volcamiento,No mantener distancia
2023,Antioquia,2023-05-17,Lunes,Nublado,Seca,Plano,Curva,0,0,0,Colisión,Inexperiencia
2023,Antioquia,2023-11-17,Domingo,Soleado,Seca,Plano,Curva,0,0,0,Volcamiento,Exceso de velocidad
2023,Boyacá,2023-06-20,Lunes,Nublado,Húmeda,Plano,Recta,0,0,0,Colisión,No mantener distancia
2023,Santander,2023-11-03,Miércoles,Lluvia,Seca,Montañoso,Curva,0,0,0,Atropello,No mantener distancia
2023,Antioquia,2023-11-19,Martes,Nublado,Seca,Montañoso,Curva,0,0,0,Atropello,No mantener distancia
2023,Antioquia,2023-07-02,Lunes,Nublado,Húmeda,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2023,Córdoba,2023-04-08,Martes,Nublado,Húmeda,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2023,Córdoba,2023-07-24,Viernes,Soleado,Húmeda,Plano,Recta,1,0,1,Colisión,No mantener distancia
2023,Antioquia,2023-07-04,Jueves,Nublado,Seca,Plano,Recta,0,1,1,Volcamiento,Inexperiencia
2023,Cundinamarca,2023-02-24,Martes,Soleado,Seca,Montañoso,Curva,1,0,1,Volcamiento,Exceso de velocidad
2023,Boyacá,2023-04-16,Jueves,Lluvia,Seca,Plano,Curva,0,0,0,Atropello,Exceso de velocidad
2023,Boyacá,2023-05-24,Domingo,Nublado,Húmeda,Plano,Recta,2,1,3,Colisión,No mantener distancia
2023,Córdoba,2023-10-23,Viernes,Lluvia,Seca,Montañoso,Recta,0,0,0,Colisión,Exceso de velocidad
2023,Córdoba,2023-06-22,Martes,Soleado,Seca,Plano,Recta,0,1,1,Volcamiento,No mantener distancia
2023,Santander,2023-10-10,Viernes,Soleado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,Exceso de velocidad
2023,Antioquia,2023-04-02,Martes,Nublado,Seca,Montañoso,Curva,0,0,0,Volcamiento,Exceso de velocidad
2023,Boyacá,2023-08-19,Martes,Nublado,Seca,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2023,Boyacá,2023-02-12,Domingo,Soleado,Húmeda,Montañoso,Recta,2,0,2,Volcamiento,Exceso de velocidad
2023,Santander,2023-06-09,Domingo,Lluvia,Seca,Montañoso,Recta,1,0,1,Colisión,No mantener distancia
2023,Santander,2023-05-22,Viernes,Nublado,Húmeda,Plano,Recta,0,0,0,Volcamiento,Inexperiencia
2023,Santander,2023-03-13,Miércoles,Nublado,Húmeda,Montañoso,Recta,0,1,1,Atropello,Inexperiencia
2023,Boyacá,2023-07-26,Miércoles,Soleado,Seca,Montañoso,Recta,1,0,1,Atropello,Exceso de velocidad
2023,Antioquia,2023-01-02,Domingo,Nublado,Seca,Plano,Curva,1,0,1,Volcamiento,Inexperiencia
2023,Santander,2023-09-25,Miércoles,Lluvia,Húmeda,Plano,Curva,0,0,0,Volcamiento,Exceso de velocidad
2023,Córdoba,2023-11-04,Viernes,Soleado,Seca,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2023,Cundinamarca,2023-11-17,Viernes,Lluvia,Seca,Plano,Recta,0,0,0,Atropello,Exceso de velocidad
2023,Boyacá,2023-04-12,Sábado,Soleado,Seca,Montañoso,Curva,0,1,1,Volcamiento,Exceso de velocidad
2023,Santander,2023-03-23,Miércoles,Nublado,Húmeda,Montañoso,Curva,0,1,1,Volcamiento,Inexperiencia
2023,Boyacá,2023-09-06,Domingo,Soleado,Seca,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2023,Santander,2023-04-25,Martes,Soleado,Seca,Montañoso,Recta,0,0,0,Atropello,No mantener distancia
2023,Antioquia,2023-05-14,Martes,Lluvia,Seca,Montañoso,Curva,1,0,1,Colisión,Exceso de velocidad
2023,Cundinamarca,2023-04-05,Martes,Nublado,Seca,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2023,Boyacá,2023-04-03,Sábado,Nublado,Seca,Plano,Recta,0,0,0,Volcamiento,Inexperiencia
2023,Cundinamarca,2023-07-09,Martes,Soleado,Húmeda,Plano,Curva,0,0,0,Colisión,Exceso de velocidad
2023,Santander,2023-01-21,Sábado,Nublado,Seca,Montañoso,Recta,0,0,0,Colisión,Inexperiencia
2023,Boyacá,2023-04-04,Viernes,Lluvia,Seca,Montañoso,Curva,0,1,1,Colisión,No mantener distancia
2023,Antioquia,2023-05-09,Jueves,Soleado,Húmeda,Montañoso,Recta,2,1,3,Atropello,Inexperiencia
2023,Córdoba,2023-10-17,Jueves,Soleado,Húmeda,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2023,Antioquia,2023-04-10,Lunes,Nublado,Seca,Plano,Curva,1,0,1,Colisión,Exceso de velocidad
2023,Boyacá,2023-09-17,Viernes,Soleado,Seca,Montañoso,Recta,0,0,0,Atropello,No mantener distancia
2023,Santander,2023-12-23,Martes,Lluvia,Seca,Montañoso,Recta,0,0,0,Atropello,Inexperiencia
2023,Boyacá,2023-03-19,Martes,Nublado,Seca,Plano,Recta,1,0,1,Volcamiento,Exceso de velocidad
2023,Antioquia,2023-12-23,Domingo,Lluvia,Seca,Plano,Curva,1,0,1,Volcamiento,No mantener distancia
2023,Córdoba,2023-01-02,Domingo,Lluvia,Seca,Plano,Curva,0,0,0,Volcamiento,Exceso de velocidad
2023,Santander,2023-09-01,Martes,Nublado,Seca,Plano,Curva,0,0,0,Colisión,No mantener distancia
2023,Antioquia,2023-11-06,Miércoles,Soleado,Seca,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2023,Antioquia,2023-08-21,Martes,Lluvia,Seca,Plano,Curva,0,0,0,Colisión,No mantener distancia
2023,Córdoba,2023-06-27,Domingo,Nublado,Seca,Plano,Curva,1,0,1,Volcamiento,Inexperiencia
2023,Boyacá,2023-11-06,Miércoles,Lluvia,Seca,Montañoso,Curva,0,0,0,Volcamiento,Inexperiencia
2023,Córdoba,2023-07-15,Jueves,Lluvia,Seca,Plano,Recta,0,0,0,Colisión,Exceso de velocidad
2023,Santander,2023-07-20,Jueves,Lluvia,Seca,Plano,Recta,0,0,0,Volcamiento,No mantener distancia
2023,Antioquia,2023-03-06,Domingo,Soleado,Seca,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2023,Antioquia,2023-04-14,Sábado,Lluvia,Húmeda,Plano,Recta,1,0,1,Atropello,No mantener distancia
2023,Córdoba,2023-10-20,Martes,Nublado,Húmeda,Plano,Recta,0,0,0,Colisión,Exceso de velocidad
2023,Boyacá,2023-09-08,Lunes,Nublado,Húmeda,Montañoso,Recta,1,0,1,Atropello,No mantener distancia
2023,Santander,2023-10-23,Domingo,Lluvia,Seca,Montañoso,Recta,1,0,1,Volcamiento,Inexperiencia
2023,Boyacá,2023-06-17,Martes,Nublado,Húmeda,Plano,Recta,0,0,0,Volcamiento,No mantener distancia
2023,Boyacá,2023-09-23,Lunes,Lluvia,Húmeda,Plano,Recta,0,0,0,Volcamiento,Inexperiencia
2023,Córdoba,2023-03-09,Viernes,Soleado,Seca,Montañoso,Recta,0,0,0,Atropello,Inexperiencia
2023,Santander,2023-05-13,Domingo,Nublado,Seca,Montañoso,Curva,0,0,0,Volcamiento,Exceso de velocidad
2023,Antioquia,2023-08-18,Jueves,Soleado,Seca,Plano,Curva,0,0,0,Colisión,Inexperiencia
2023,Antioquia,2023-09-12,Miércoles,Soleado,Húmeda,Plano,Recta,0,0,0,Colisión,Exceso de velocidad
2023,Córdoba,2023-09-09,Jueves,Nublado,Seca,Plano,Recta,0,0,0,Volcamiento,Inexperiencia
2023,Córdoba,2023-12-22,Sábado,Nublado,Seca,Plano,Recta,1,0,1,Volcamiento,No mantener distancia
2023,Boyacá,2023-08-14,Sábado,Nublado,Seca,Montañoso,Curva,2,0,2,Volcamiento,Exceso de velocidad
2023,Santander,2023-01-19,Domingo,Soleado,Húmeda,Montañoso,Recta,5,0,5,Colisión,Inexperiencia
2023,Antioquia,2023-06-28,Sábado,Lluvia,Húmeda,Montañoso,Curva,2,0,2,Colisión,Inexperiencia
2023,Córdoba,2023-02-24,Lunes,Nublado,Seca,Plano,Recta,0,0,0,Colisión,Exceso de velocidad
2023,Antioquia,2023-05-10,Lunes,Soleado,Húmeda,Montañoso,Recta,0,0,0,Colisión,Exceso de velocidad
2023,Cundinamarca,2023-11-02,Miércoles,Lluvia,Seca,Montañoso,Curva,1,0,1,Colisión,No mantener distancia
2023,Boyacá,2023-11-02,Martes,Lluvia,Seca,Plano,Curva,1,0,1,Volcamiento,Inexperiencia
2023,Santander,2023-09-27,Domingo,Soleado,Seca,Plano,Curva,0,0,0,Volcamiento,Exceso de velocidad
2023,Antioquia,2023-12-03,Miércoles,Soleado,Seca,Plano,Recta,0,0,0,Volcamiento,Exceso de velocidad
2023,Córdoba,2023-05-03,Viernes,Soleado,Seca,Plano,Curva,1,0,1,Colisión,Exceso de velocidad
2023,Santander,2023-03-05,Viernes,Lluvia,Seca,Plano,Recta,1,0,1,Atropello,Inexperiencia
2023,Cundinamarca,2023-04-09,Jueves,Lluvia,Seca,Montañoso,Curva,3,0,3,Atropello,No mantener distancia
2023,Santander,2023-01-08,Domingo,Nublado,Seca,Plano,Recta,0,0,0,Colisión,No mantener distancia
